irradiance
0.987
0.973
0.896
0.734
0.526
0.299
0.071
0
0
0
0
0
0
0
0
0
0
0
0
0.075
0.284
0.588
0.811
0.961
0.998
0.927
0.806
0.631
0.434
0.233
0.066
0
0
0
0
0
0
0
0
0
0
0
0
0.075
0.282
0.517
0.722
0.814
0.824
0.778
0.697
0.566
0.383
0.216
0.062
0
0
0
0
0
0
0
0
0
0
0
0
0.098
0.358
0.612
0.826
0.977
1.05
1.046
0.963
0.796
0.577
0.325
0.074
0
0
0
0
0
0
0
0
0
0
0
0
0.096
0.351
0.603
0.815
0.963
1.04
1.017
0.871
0.677
0.407
0.206
0.048
0
0
0
0
0
0
0
0
0
0
0
0
0.072
0.271
0.494
0.631
0.666
0.625
0.538
0.437
0.314
0.243
0.149
0.042
0
0
0
0
0
0
0
0
0
0
0
0
0.081
0.295
0.46
0.539
0.571
0.612
0.618
0.535
0.391
0.28
0.164
0.047
0
0
0
0
0
0
0
0
0
0
0
0
0.068
0.245
0.432
0.591
0.707
0.705
0.703
0.651
0.526
0.327
0.185
0.052
0
0
0
0
0
0
0
0
0
0
0
0
0.061
0.183
0.299
0.402
0.459
0.523
0.532
0.494
0.382
0.262
0.129
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0.057
0.213
0.404
0.518
0.633
0.724
0.76
0.732
0.591
0.43
0.234
0.055
0
0
0
0
0
0
0
0
0
0
0
0
0.082
0.311
0.553
0.785
0.928
0.985
0.965
0.868
0.688
0.469
0.228
0.042
0
0
0
0
0
0
0
0
0
0
0
0
0.095
0.344
0.578
0.768
0.895
0.94
0.912
0.845
0.709
0.482
0.237
0.057
0
0
0
0
0
0
0
0
0
0
0
0
0.069
0.257
0.46
0.611
0.741
0.782
0.735
0.627
0.482
0.362
0.208
0.059
0
0
0
0
0
0
0
0
0
0
0
0
0.087
0.303
0.56
0.765
0.896
0.98
1.013
0.953
0.796
0.586
0.329
0.08
0
0
0
0
0
0
0
0
0
0
0
0
0.066
0.255
0.523
0.782
0.895
0.888
0.853
0.751
0.61
0.499
0.3
0.069
0
0
0
0
0
0
0
0
0
0
0
0
0.063
0.241
0.511
0.791
0.949
1.003
0.982
0.899
0.728
0.501
0.262
0.062
0
0
0
0
0
0
0
0
0
0
0
0
0.041
0.155
0.318
0.554
0.735
0.821
0.765
0.68
0.597
0.39
0.218
0.054
0
0
0
0
0
0
0
0
0
0
0
0
0.04
0.128
0.274
0.444
0.657
0.76
0.727
0.656
0.487
0.325
0.181
0.044
0
0
0
0
0
0
0
0
0
0
0
0
0.077
0.302
0.535
0.736
0.895
0.972
0.97
0.878
0.667
0.457
0.226
0.048
0
0
0
0
0
0
0
0
0
0
0
0
0.056
0.236
0.507
0.728
0.857
0.833
0.731
0.611
0.472
0.29
0.16
0.041
0
0
0
0
0
0
0
0
0
0
0
0
0.024
0.088
0.161
0.25
0.328
0.413
0.418
0.383
0.325
0.24
0.119
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.034
0.099
0.16
0.192
0.222
0.245
0.29
0.305
0.3
0.241
0.126
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0.063
0.224
0.379
0.541
0.645
0.607
0.593
0.494
0.352
0.234
0.124
0.029
0
0
0
0
0
0
0
0
0
0
0
0
0.024
0.081
0.157
0.246
0.37
0.535
0.477
0.368
0.295
0.225
0.161
0.052
0
0
0
0
0
0
0
0
0
0
0
0
0.032
0.13
0.256
0.36
0.408
0.441
0.415
0.367
0.321
0.248
0.142
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0.057
0.169
0.316
0.485
0.618
0.679
0.755
0.729
0.593
0.405
0.246
0.065
0
0
0
0
0
0
0
0
0
0
0
0
0.103
0.354
0.605
0.828
0.944
0.971
0.911
0.804
0.65
0.432
0.204
0.044
0
0
0
0
0
0
0
0
0
0
0
0
0.068
0.251
0.461
0.707
0.833
0.823
0.718
0.567
0.449
0.324
0.175
0.043
0
0
0
0
0
0
0
0
0
0
0
0
0.082
0.3
0.564
0.765
0.914
0.98
0.966
0.869
0.668
0.429
0.186
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.082
0.344
0.611
0.822
0.95
0.99
0.953
0.866
0.715
0.49
0.266
0.062
0
0
0
0
0
0
0
0
0
0
0
0
0.041
0.15
0.233
0.279
0.276
0.26
0.244
0.233
0.238
0.186
0.103
0.028
0
0
0
0
0
0
0
0
0
0
0
0
0.078
0.294
0.51
0.731
0.861
0.875
0.855
0.734
0.56
0.424
0.215
0.052
0
0
0
0
0
0
0
0
0
0
0
0
0.062
0.211
0.358
0.453
0.511
0.52
0.541
0.503
0.409
0.267
0.14
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.037
0.127
0.204
0.306
0.43
0.539
0.615
0.652
0.562
0.396
0.207
0.045
0
0
0
0
0
0
0
0
0
0
0
0
0.035
0.132
0.261
0.427
0.528
0.642
0.621
0.557
0.397
0.285
0.157
0.039
0
0
0
0
0
0
0
0
0
0
0
0
0.06
0.239
0.443
0.617
0.723
0.77
0.732
0.67
0.547
0.367
0.186
0.045
0
0
0
0
0
0
0
0
0
0
0
0
0.088
0.311
0.582
0.799
0.931
0.969
0.888
0.745
0.604
0.433
0.237
0.063
0
0
0
0
0
0
0
0
0
0
0
0
0.066
0.241
0.452
0.699
0.738
0.695
0.649
0.599
0.542
0.403
0.234
0.061
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.188
0.413
0.671
0.775
0.81
0.826
0.837
0.715
0.512
0.274
0.075
0
0
0
0
0
0
0
0
0
0
0
0
0.089
0.334
0.577
0.725
0.781
0.792
0.829
0.786
0.679
0.497
0.274
0.073
0
0
0
0
0
0
0
0
0
0
0
0
0.097
0.348
0.59
0.76
0.863
0.884
0.877
0.834
0.7
0.52
0.294
0.068
0
0
0
0
0
0
0
0
0
0
0
0
0.084
0.317
0.562
0.732
0.855
0.919
0.916
0.838
0.674
0.471
0.281
0.071
0
0
0
0
0
0
0
0
0
0
0
0
0.059
0.236
0.461
0.641
0.72
0.808
0.835
0.831
0.712
0.536
0.309
0.076
0
0
0
0
0
0
0
0
0
0
0
0
0.076
0.316
0.607
0.835
0.971
1.024
0.996
0.921
0.763
0.528
0.284
0.072
0
0
0
0
0
0
0
0
0
0
0
0
0.045
0.159
0.331
0.614
0.804
0.76
0.731
0.718
0.627
0.462
0.276
0.077
0
0
0
0
0
0
0
0
0
0
0
0
0.055
0.184
0.339
0.52
0.622
0.627
0.639
0.604
0.472
0.307
0.151
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.103
0.359
0.616
0.826
0.958
0.991
0.948
0.865
0.715
0.534
0.314
0.08
0
0
0
0
0
0
0
0
0
0
0
0
0.066
0.258
0.484
0.753
0.941
0.97
0.939
0.838
0.652
0.443
0.229
0.057
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.251
0.485
0.783
0.864
0.842
0.759
0.693
0.606
0.43
0.271
0.071
0
0
0
0
0
0
0
0
0
0
0
0
0.101
0.349
0.589
0.783
0.915
0.967
0.94
0.86
0.692
0.496
0.281
0.065
0
0
0
0
0
0
0
0
0
0
0
0
0.089
0.315
0.567
0.717
0.766
0.715
0.66
0.582
0.486
0.359
0.209
0.059
0
0
0
0
0
0
0
0
0
0
0
0
0.079
0.27
0.497
0.733
0.82
0.811
0.785
0.734
0.606
0.448
0.263
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0.084
0.313
0.564
0.772
0.92
0.996
0.997
0.918
0.766
0.552
0.296
0.072
0
0
0
0
0
0
0
0
0
0
0
0
0.08
0.304
0.545
0.755
0.893
0.92
0.903
0.801
0.637
0.447
0.23
0.063
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.277
0.593
0.801
0.915
0.929
0.867
0.8
0.661
0.471
0.252
0.065
0
0
0
0
0
0
0
0
0
0
0
0
0.04
0.136
0.271
0.404
0.474
0.499
0.571
0.583
0.483
0.343
0.208
0.058
0
0
0
0
0
0
0
0
0
0
0
0
0.034
0.109
0.178
0.241
0.298
0.35
0.37
0.362
0.301
0.217
0.122
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.047
0.196
0.364
0.512
0.582
0.559
0.53
0.452
0.362
0.258
0.144
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.078
0.278
0.513
0.787
0.874
0.847
0.799
0.702
0.531
0.325
0.164
0.04
0
0
0
0
0
0
0
0
0
0
0
0
0.084
0.308
0.571
0.808
0.951
0.972
0.942
0.863
0.714
0.51
0.285
0.068
0
0
0
0
0
0
0
0
0
0
0
0
0.103
0.358
0.614
0.825
0.952
0.984
0.988
0.903
0.742
0.529
0.286
0.064
0
0
0
0
0
0
0
0
0
0
0
0
0.074
0.257
0.441
0.514
0.521
0.524
0.55
0.47
0.39
0.302
0.174
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.064
0.265
0.541
0.793
0.907
0.938
0.926
0.827
0.659
0.452
0.241
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.04
0.145
0.273
0.401
0.52
0.547
0.545
0.498
0.383
0.247
0.13
0.033
0
0
0
0
0
0
0
0
0
0
0
0
0.043
0.187
0.452
0.665
0.744
0.751
0.731
0.678
0.541
0.389
0.2
0.049
0
0
0
0
0
0
0
0
0
0
0
0
0.074
0.297
0.589
0.823
0.949
1
0.967
0.863
0.714
0.512
0.289
0.075
0
0
0
0
0
0
0
0
0
0
0
0
0.039
0.147
0.347
0.691
0.876
0.921
0.906
0.814
0.65
0.447
0.242
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.087
0.289
0.529
0.745
0.875
0.903
0.887
0.822
0.662
0.439
0.192
0.044
0
0
0
0
0
0
0
0
0
0
0
0
0.055
0.213
0.42
0.524
0.445
0.366
0.322
0.268
0.196
0.132
0.068
0.017
0
0
0
0
0
0
0
0
0
0
0
0
0.038
0.163
0.259
0.323
0.376
0.376
0.359
0.338
0.301
0.221
0.123
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.24
0.376
0.532
0.664
0.679
0.655
0.531
0.417
0.277
0.145
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.165
0.27
0.293
0.299
0.279
0.268
0.248
0.197
0.142
0.072
0.018
0
0
0
0
0
0
0
0
0
0
0
0
0.062
0.22
0.407
0.543
0.519
0.418
0.329
0.265
0.193
0.133
0.076
0.02
0
0
0
0
0
0
0
0
0
0
0
0
0.064
0.249
0.422
0.482
0.455
0.396
0.381
0.306
0.263
0.196
0.117
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0.063
0.219
0.415
0.479
0.455
0.392
0.375
0.338
0.265
0.18
0.112
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.041
0.155
0.302
0.411
0.452
0.412
0.357
0.298
0.241
0.188
0.118
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.095
0.302
0.487
0.67
0.734
0.66
0.567
0.389
0.257
0.206
0.139
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0.029
0.103
0.187
0.269
0.357
0.516
0.675
0.784
0.69
0.494
0.283
0.074
0
0
0
0
0
0
0
0
0
0
0
0
0.097
0.305
0.524
0.744
0.939
1.022
1.006
0.9
0.75
0.551
0.308
0.071
0
0
0
0
0
0
0
0
0
0
0
0
0.072
0.299
0.584
0.811
0.96
1.029
1.011
0.918
0.753
0.532
0.284
0.062
0
0
0
0
0
0
0
0
0
0
0
0
0.076
0.242
0.402
0.671
0.743
0.713
0.632
0.52
0.429
0.31
0.162
0.039
0
0
0
0
0
0
0
0
0
0
0
0
0.054
0.157
0.227
0.333
0.404
0.38
0.375
0.325
0.269
0.19
0.097
0.024
0
0
0
0
0
0
0
0
0
0
0
0
0.045
0.146
0.262
0.345
0.379
0.384
0.389
0.384
0.357
0.271
0.159
0.042
0
0
0
0
0
0
0
0
0
0
0
0
0.049
0.176
0.346
0.542
0.776
0.901
0.905
0.794
0.606
0.403
0.206
0.042
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.246
0.542
0.698
0.734
0.657
0.671
0.614
0.51
0.375
0.219
0.057
0
0
0
0
0
0
0
0
0
0
0
0
0.03
0.114
0.245
0.37
0.455
0.47
0.457
0.413
0.332
0.208
0.106
0.026
0
0
0
0
0
0
0
0
0
0
0
0
0.035
0.097
0.162
0.247
0.338
0.423
0.448
0.432
0.344
0.254
0.139
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0.079
0.291
0.531
0.696
0.746
0.765
0.711
0.655
0.569
0.427
0.246
0.057
0
0
0
0
0
0
0
0
0
0
0
0
0.094
0.324
0.557
0.739
0.811
0.798
0.701
0.615
0.495
0.355
0.182
0.043
0
0
0
0
0
0
0
0
0
0
0
0
0.047
0.181
0.358
0.468
0.57
0.6
0.548
0.503
0.415
0.292
0.152
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.086
0.304
0.559
0.73
0.815
0.806
0.741
0.647
0.396
0.301
0.179
0.047
0
0
0
0
0
0
0
0
0
0
0
0
0.062
0.233
0.488
0.739
0.825
0.817
0.729
0.589
0.431
0.271
0.138
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.046
0.187
0.352
0.514
0.697
0.795
0.817
0.739
0.606
0.416
0.224
0.057
0
0
0
0
0
0
0
0
0
0
0
0
0.084
0.271
0.429
0.625
0.721
0.726
0.649
0.551
0.44
0.309
0.176
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.039
0.159
0.302
0.405
0.4
0.328
0.28
0.245
0.206
0.171
0.11
0.034
0
0
0
0
0
0
0
0
0
0
0
0
0.058
0.217
0.441
0.637
0.74
0.692
0.668
0.648
0.542
0.406
0.214
0.055
0
0
0
0
0
0
0
0
0
0
0
0
0.041
0.137
0.252
0.393
0.449
0.451
0.409
0.374
0.322
0.244
0.133
0.03
0
0
0
0
0
0
0
0
0
0
0
0
0.058
0.208
0.411
0.636
0.79
0.767
0.687
0.596
0.46
0.316
0.17
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.056
0.197
0.379
0.522
0.63
0.655
0.604
0.487
0.355
0.245
0.129
0.029
0
0
0
0
0
0
0
0
0
0
0
0
0.086
0.301
0.502
0.652
0.838
0.869
0.751
0.553
0.407
0.286
0.145
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.044
0.163
0.251
0.298
0.363
0.445
0.417
0.383
0.3
0.203
0.109
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0.082
0.288
0.516
0.707
0.851
0.928
0.909
0.797
0.636
0.447
0.243
0.062
0
0
0
0
0
0
0
0
0
0
0
0
0.058
0.218
0.425
0.568
0.636
0.656
0.575
0.45
0.366
0.308
0.176
0.045
0
0
0
0
0
0
0
0
0
0
0
0
0.027
0.111
0.247
0.426
0.566
0.58
0.532
0.531
0.434
0.322
0.178
0.048
0
0
0
0
0
0
0
0
0
0
0
0
0.037
0.101
0.178
0.293
0.449
0.617
0.756
0.723
0.606
0.438
0.238
0.059
0
0
0
0
0
0
0
0
0
0
0
0
0.024
0.086
0.176
0.26
0.327
0.428
0.55
0.496
0.393
0.297
0.174
0.041
0
0
0
0
0
0
0
0
0
0
0
0
0.046
0.164
0.297
0.436
0.514
0.488
0.45
0.374
0.315
0.239
0.143
0.036
0
0
0
0
0
0
0
0
0
0
0
0
0.047
0.156
0.29
0.456
0.53
0.452
0.39
0.301
0.235
0.17
0.097
0.025
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.215
0.392
0.486
0.453
0.371
0.295
0.264
0.221
0.161
0.09
0.023
0
0
0
0
0
0
0
0
0
0
0
0
0.061
0.208
0.368
0.526
0.738
0.879
0.802
0.639
0.437
0.276
0.158
0.036
0
0
0
0
0
0
0
0
0
0
0
0
0.053
0.179
0.322
0.393
0.385
0.357
0.325
0.287
0.238
0.177
0.099
0.025
0
0
0
0
0
0
0
0
0
0
0
0
0.072
0.272
0.507
0.718
0.874
0.924
0.866
0.759
0.576
0.355
0.208
0.05
0
0
0
0
0
0
0
0
0
0
0
0
0.054
0.156
0.229
0.317
0.427
0.506
0.543
0.531
0.391
0.27
0.141
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0.078
0.259
0.449
0.558
0.562
0.44
0.352
0.3
0.258
0.185
0.104
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0.047
0.199
0.443
0.654
0.779
0.755
0.713
0.651
0.53
0.38
0.212
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.065
0.26
0.489
0.716
0.844
0.819
0.706
0.511
0.351
0.219
0.114
0.028
0
0
0
0
0
0
0
0
0
0
0
0
0.058
0.193
0.306
0.403
0.559
0.705
0.688
0.593
0.405
0.29
0.157
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0.086
0.287
0.522
0.709
0.782
0.752
0.615
0.481
0.336
0.207
0.127
0.033
0
0
0
0
0
0
0
0
0
0
0
0
0.073
0.233
0.414
0.629
0.786
0.761
0.639
0.475
0.356
0.267
0.169
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.095
0.326
0.552
0.738
0.861
0.885
0.85
0.742
0.59
0.412
0.214
0.054
0
0
0
0
0
0
0
0
0
0
0
0
0.079
0.266
0.49
0.726
0.84
0.849
0.82
0.714
0.551
0.376
0.199
0.043
0
0
0
0
0
0
0
0
0
0
0
0
0.065
0.207
0.405
0.567
0.676
0.686
0.628
0.553
0.509
0.39
0.204
0.039
0
0
0
0
0
0
0
0
0
0
0
0
0.049
0.181
0.312
0.441
0.521
0.538
0.487
0.387
0.31
0.196
0.097
0.023
0
0
0
0
0
0
0
0
0
0
0
0
0.02
0.089
0.182
0.285
0.422
0.585
0.673
0.604
0.458
0.286
0.129
0.026
0
0
0
0
0
0
0
0
0
0
0
0
0.055
0.2
0.363
0.493
0.556
0.575
0.575
0.498
0.413
0.283
0.157
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.064
0.236
0.413
0.582
0.724
0.763
0.678
0.516
0.438
0.294
0.151
0.033
0
0
0
0
0
0
0
0
0
0
0
0
0.034
0.125
0.235
0.333
0.347
0.36
0.408
0.462
0.439
0.342
0.19
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.029
0.111
0.235
0.381
0.528
0.628
0.645
0.59
0.465
0.307
0.164
0.041
0
0
0
0
0
0
0
0
0
0
0
0
0.066
0.238
0.415
0.592
0.697
0.665
0.635
0.564
0.417
0.294
0.143
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0.055
0.185
0.325
0.479
0.61
0.657
0.641
0.486
0.349
0.231
0.105
0.02
0
0
0
0
0
0
0
0
0
0
0
0
0.05
0.192
0.369
0.59
0.768
0.812
0.755
0.663
0.492
0.347
0.189
0.043
0
0
0
0
0
0
0
0
0
0
0
0
0.047
0.183
0.345
0.508
0.671
0.78
0.783
0.708
0.54
0.375
0.204
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.058
0.22
0.418
0.625
0.802
0.883
0.85
0.785
0.556
0.371
0.215
0.054
0
0
0
0
0
0
0
0
0
0
0
0
0.062
0.246
0.498
0.717
0.845
0.851
0.813
0.739
0.575
0.413
0.231
0.061
0
0
0
0
0
0
0
0
0
0
0
0
0.06
0.258
0.497
0.695
0.84
0.881
0.867
0.793
0.644
0.467
0.218
0.052
0
0
0
0
0
0
0
0
0
0
0
0
0.072
0.261
0.499
0.716
0.835
0.868
0.849
0.763
0.576
0.366
0.2
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.039
0.151
0.304
0.485
0.649
0.66
0.645
0.6
0.519
0.358
0.172
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0.042
0.187
0.406
0.603
0.766
0.775
0.746
0.718
0.537
0.359
0.206
0.047
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.192
0.404
0.653
0.831
0.88
0.867
0.772
0.616
0.411
0.209
0.05
0
0
0
0
0
0
0
0
0
0
0
0
0.059
0.233
0.457
0.708
0.848
0.9
0.879
0.779
0.654
0.45
0.222
0.056
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.252
0.493
0.711
0.848
0.895
0.89
0.816
0.661
0.472
0.235
0.048
0
0
0
0
0
0
0
0
0
0
0
0
0.06
0.199
0.384
0.649
0.789
0.815
0.776
0.65
0.499
0.313
0.153
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0.044
0.175
0.334
0.515
0.643
0.619
0.607
0.497
0.328
0.241
0.135
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0.032
0.126
0.247
0.384
0.541
0.681
0.724
0.588
0.408
0.271
0.145
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.184
0.361
0.55
0.676
0.722
0.701
0.613
0.474
0.333
0.174
0.04
0
0
0
0
0
0
0
0
0
0
0
0
0.031
0.113
0.221
0.332
0.384
0.413
0.334
0.269
0.214
0.142
0.071
0.017
0
0
0
0
0
0
0
0
0
0
0
0
0.025
0.093
0.188
0.326
0.495
0.67
0.656
0.572
0.442
0.277
0.141
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.186
0.307
0.388
0.518
0.585
0.562
0.413
0.341
0.271
0.156
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.236
0.455
0.639
0.761
0.76
0.753
0.623
0.476
0.274
0.151
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0.068
0.253
0.498
0.686
0.8
0.844
0.838
0.748
0.599
0.404
0.213
0.051
0
0
0
0
0
0
0
0
0
0
0
0
0.066
0.244
0.416
0.551
0.709
0.79
0.781
0.73
0.554
0.385
0.222
0.052
0
0
0
0
0
0
0
0
0
0
0
0
0.085
0.302
0.528
0.721
0.856
0.925
0.922
0.847
0.704
0.511
0.281
0.063
0
0
0
0
0
0
0
0
0
0
0
0
0.084
0.291
0.504
0.701
0.845
0.914
0.915
0.844
0.711
0.517
0.289
0.071
0
0
0
0
0
0
0
0
0
0
0
0
0.086
0.304
0.529
0.721
0.859
0.92
0.883
0.785
0.613
0.403
0.256
0.065
0
0
0
0
0
0
0
0
0
0
0
0
0.091
0.314
0.538
0.729
0.863
0.904
0.879
0.785
0.624
0.394
0.203
0.055
0
0
0
0
0
0
0
0
0
0
0
0
0.058
0.224
0.469
0.718
0.86
0.899
0.813
0.644
0.523
0.397
0.241
0.06
0
0
0
0
0
0
0
0
0
0
0
0
0.069
0.271
0.501
0.669
0.767
0.824
0.839
0.747
0.573
0.39
0.206
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.069
0.246
0.444
0.64
0.743
0.749
0.678
0.571
0.427
0.361
0.213
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.069
0.241
0.471
0.662
0.753
0.744
0.7
0.599
0.465
0.347
0.206
0.054
0
0
0
0
0
0
0
0
0
0
0
0
0.066
0.227
0.388
0.545
0.626
0.609
0.58
0.45
0.284
0.176
0.092
0.021
0
0
0
0
0
0
0
0
0
0
0
0
0.053
0.223
0.48
0.699
0.811
0.797
0.755
0.637
0.493
0.366
0.193
0.044
0
0
0
0
0
0
0
0
0
0
0
0
0.059
0.215
0.411
0.668
0.808
0.822
0.704
0.499
0.377
0.273
0.157
0.041
0
0
0
0
0
0
0
0
0
0
0
0
0.024
0.108
0.261
0.424
0.513
0.489
0.444
0.39
0.306
0.198
0.099
0.023
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.162
0.299
0.436
0.418
0.415
0.384
0.318
0.243
0.164
0.088
0.023
0
0
0
0
0
0
0
0
0
0
0
0
0.076
0.287
0.502
0.693
