demand MW
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
0.014557549
0.014006313
0.012723153
0.02266769
0.022502197
0.022022834
0.01038132
0.00811726
0.006608534
0.005570971
0.004835166
0.004624073
0.004539331
0.004748016
0.004820839
0.005834669
0.006398127
0.008532275
0.009710226
0.016597627
0.017803978
0.019326936
0.014355742
0.014671792
